label,message,message_length,word_count,processed_message
ham,Yup... I havent been there before... You want to go for the yoga? I can call up to book ,88,19,yup i havent been there befor you want to go for the yoga i can call up to book
ham,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,228,49,oh shut it omg yesterday i had a dream that i had 2 kid both boy i wa so piss not onli about the kid but them be boy i even told mark in my dream that he wa chang diaper caus i m not get owe in the face
ham,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,102,18,yeah i imagin he would be realli gentl unlik the other doc who treat their patient like turkey
ham,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,133,27,now that you have start dont stop just pray for more good idea and anyth i see that can help you guy i ll forward you a link
ham,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,88,20,hi darlin im on helen fone im gon na b up the princ 2 nite pleas come up tb love kate
ham,I'm in office now da:)where are you?,36,7,i m in offic now da where are you
ham,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,77,17,aiyar u so poor thing i give u my support k jia you i ll think of u
ham,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,104,16,oh unintent not bad time great finger the train play along will give fifteen min warn
spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,156,27,get your garden readi for summer with a free select of summer bulb and seed worth 33 50 onli with the scotsman thi saturday to stop go2 notxt co uk
ham,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),87,17,k then come wenev u lik to come and also tel vikki to come by get free time
ham,Pls call me da. What happen.,28,6,pl call me da what happen
ham,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)",130,22,happi new year to u and ur famili may thi new year bring happi stabil and tranquil to ur vibrant colour life
ham,No problem with the renewal. I.ll do it right away but i dont know his details.,79,16,no problem with the renew i ll do it right away but i dont know hi detail
ham,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,184,37,idk i m sit here in a stop and shop park lot right now bawl my eye out becaus i feel like i m a failur in everyth nobodi want me and now i feel like i m fail you
ham,Haven't left yet so probably gonna be here til dinner,53,10,haven t left yet so probabl gon na be here til dinner
ham,"Like  &lt;#&gt; , same question",31,5,like lt gt same question
ham,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY,85,20,my new year eve wa ok i went to a parti with my boyfriend who is thi si then hey
ham,"Sir, I need Velusamy sir's date of birth and company bank facilities details.",77,13,sir i need velusami sir s date of birth and compani bank facil detail
ham,K k:) sms chat with me.,23,6,k k sm chat with me
ham,I will come with karnan car. Please wait till 6pm will directly goto doctor.,76,14,i will come with karnan car pleas wait till 6pm will directli goto doctor
ham,No but the bluray player can,28,6,no but the bluray player can
ham,Ok... Then r we meeting later?,30,6,ok then r we meet later
ham,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,75,17,lol no i just need to cash in my nitro hurri come on befor i crash out
ham,Just send a text. We'll skype later.,36,7,just send a text we ll skype later
ham,Ok leave no need to ask,23,6,ok leav no need to ask
ham,ÌÏ still got lessons?  ÌÏ in sch?,33,7,still got lesson in sch
ham,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,99,23,y she dun believ leh i tot i told her it s true alreadi i thk she muz c us tog then she believ
ham,Oh did you charge camera,24,5,oh did you charg camera
ham,"IÛ÷ve got some salt, you can rub it in my open wounds if you like!",67,15,i ve got some salt you can rub it in my open wound if you like
ham,Now i'm going for lunch.,24,5,now i m go for lunch
ham,I'm in school now n i'll be in da lab doing some stuff give me a call when Ì_ r done.,85,21,i m in school now n i ll be in da lab do some stuff give me a call when r done
ham,"Aight, text me tonight and we'll see what's up",46,9,aight text me tonight and we ll see what s up
ham,U 2.,4,2,u 2
ham,Water logging in desert. Geoenvironmental implications.,55,6,water log in desert geoenvironment implic
ham,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u ",86,17,veri strang and are watch the 2nd one now but i m in bed sweet dream miss u
spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,119,26,sm auction a brand new nokia 7250 is up 4 auction today auction is free 2 join take part txt nokia to 86021 now
ham,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please ",101,23,hi hope u r both ok he said he would text and he hasn t have u seen him let me down gentli pleas
ham,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",157,34,babe i fuck love you too you know fuck it wa so good to hear your voic i so need that i crave it i can t get enough i ador you ahmad kiss
ham,K sure am in my relatives home. Sms me de. Pls:-),49,11,k sure am in my rel home sm me de pl
ham,"Fuuuuck I need to stop sleepin, sup",35,7,fuuuuck i need to stop sleepin sup
ham,I'm in town now so i'll jus take mrt down later.,48,11,i m in town now so i ll ju take mrt down later
ham,I just cooked a rather nice salmon a la you,43,10,i just cook a rather nice salmon a la you
ham,I uploaded mine to Facebook,27,5,i upload mine to facebook
ham,WHAT TIME U WRKIN?,18,4,what time u wrkin
spam,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,142,30,ree entri in 2 a weekli comp for a chanc to win an ipod txt pod to 80182 to get entri std txt rate t c s appli 08452810073 for detail 18
spam,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,156,30,our record indic u mayb entitl to 5000 pound in compens for the accid you had to claim 4 free repli with claim to thi msg 2 stop txt stop
ham,Oh oh... Den muz change plan liao... Go back have to yan jiu again...,69,14,oh oh den muz chang plan liao go back have to yan jiu again
ham,"It's wylie, you in tampa or sarasota?",37,7,it s wyli you in tampa or sarasota
ham,Ok... Take ur time n enjoy ur dinner...,39,8,ok take ur time n enjoy ur dinner
ham,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,134,30,darren wa say dat if u meet da ge den we dun meet 4 dinner co later u leav xy will feel awkward den u meet him 4 lunch lor
spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ",150,28,spook up your mob with a halloween collect of a logo pic messag plu a free eeri tone txt card spook to 8007 zed 08701417012150p per logo pic
ham,I like cheap! But iÛ÷m happy to splash out on the wine if it makes you feel better..,85,18,i like cheap but i m happi to splash out on the wine if it make you feel better
ham,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,116,21,she s fine i have had difficulti with her phone it work with mine can you pl send her anoth friend request
ham,Ugh my leg hurts. Musta overdid it on mon.,42,9,ugh my leg hurt musta overdid it on mon
spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk,151,25,call germani for onli 1 penc per minut call from a fix line via access number 0844 861 85 85 no prepay direct access www telediscount co uk
ham,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?,40,8,wot student discount can u get on book
ham,How come she can get it? Should b quite diff to guess rite...,61,13,how come she can get it should b quit diff to guess rite
spam,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,160,26,had your mobil 11mth updat for free to orang latest colour camera mobil unlimit weekend call call mobil upd8 on freefon 08000839402 or 2stoptxt
ham,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !",109,23,babe i m answer you can t you see me mayb you d better reboot ym i got the photo it s great
ham,Hi.what you think about match?,30,5,hi what you think about match
ham,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",329,61,i know you are thinkin malaria but relax children cant handl malaria she would have been wors and it gastroenter if she take enough to replac her loss her temp will reduc and if you give her malaria med now she will just vomit it a self limit ill she ha which mean in a few day it will complet stop
ham,Dai i downloaded but there is only exe file which i can only run that exe after installing.,91,18,dai i download but there is onli exe file which i can onli run that exe after instal
ham,It is only yesterday true true.,31,6,it is onli yesterday true true
ham,K.k.how is your business now?,29,5,k k how is your busi now
ham,3 pa but not selected.,22,5,3 pa but not select
ham,Well thats nice. Too bad i cant eat it,38,9,well that nice too bad i cant eat it
ham,I accidentally brought em home in the box,41,8,i accident brought em home in the box
ham,Pls she needs to dat slowly or she will vomit more.,51,11,pl she need to dat slowli or she will vomit more
ham,I have to take exam with in march 3,35,9,i have to take exam with in march 3
ham,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",89,18,jane babe not goin 2 wrk feel ill after lst nite fone in alreadi cover 4 me chuck
ham,5 nights...We nt staying at port step liao...Too ex,51,9,5 night we nt stay at port step liao too ex
ham,If I die I want u to have all my stuffs.,40,11,if i die i want u to have all my stuff
ham,"\OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX\""""",112,24,oh fuck juswok up in a bed on a boatin the dock slept wid 25 year old spinout giv u da gossip l8r xxx
ham,I re-met alex nichols from middle school and it turns out he's dealing!,71,13,i re met alex nichol from middl school and it turn out he s deal
spam,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,146,22,privat your 2003 account statement for fone no show 800 un redeem s i m point call 08715203656 identifi code 42049 expir 26 10 04
ham,It means u could not keep ur words.,35,8,it mean u could not keep ur word
ham,"Nope, I'm still in the market",29,6,nope i m still in the market
ham,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,143,34,i realis you are a busi guy and i m tri not to be a bother i have to get some exam outta the way and then tri the car do have a gr8 day
ham,Hey what how about your project. Started aha da.,48,9,hey what how about your project start aha da
ham,Ok cool. See ya then.,21,5,ok cool see ya then
ham,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?,98,21,am on the uworld site am i buy the qbank onli or am i buy it with the self assess also
spam,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ,155,27,someonon you know is tri to contact you via our date servic to find out who it could be call from your mobil or landlin 09064015307 box334sk38ch
ham,Yeah I can still give you a ride,32,8,yeah i can still give you a ride
ham,"Jay wants to work out first, how's 4 sound?",43,9,jay want to work out first how s 4 sound
ham,"Gud gud..k, chikku tke care.. sleep well gud nyt",48,9,gud gud k chikku tke care sleep well gud nyt
ham,Hmm thinking lor...,19,3,hmm think lor
ham,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,133,27,of cours don t teas me you know i simpli must see grin do keep me post my prey love smile devour kiss
ham,thanks for the temales it was wonderful. Thank. Have a great week.,66,12,thank for the temal it wa wonder thank have a great week
ham,Thank you princess! I want to see your nice juicy booty...,58,11,thank you princess i want to see your nice juici booti
ham,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.,119,23,haven t eaten all day i m sit here stare at thi juici pizza and i can t eat it these med are ruin my life
ham,U come n search tat vid..not finishd..,38,7,u come n search tat vid not finishd
ham,"K I'm leaving soon, be there a little after 9",45,10,k i m leav soon be there a littl after 9
spam,Urgent! Please call 09061213237 from a landline. å£5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,127,23,urgent pleas call 09061213237 from a landlin 5000 cash or a 4 holiday await collect t cs sae po box 177 m227xi 16
ham,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!",99,20,yeah work is fine start last week all the same stuff as befor dull but easi and guy are fun
ham,You do your studies alone without anyones help. If you cant no need to study.,77,15,you do your studi alon without anyon help if you cant no need to studi
ham,Please tell me not all of my car keys are in your purse,55,13,pleas tell me not all of my car key are in your purs
ham,I didnt get anything da,23,5,i didnt get anyth da
ham,Ok... Sweet dreams...,21,3,ok sweet dream
ham,Well she's in for a big surprise!,33,7,well she s in for a big surpris
ham,1 in cbe. 2 in chennai.,23,6,1 in cbe 2 in chennai
ham,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,82,18,can help u swoop by pick u up from wherev ur other bird r meet if u want
ham,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .,127,25,if anyon call for a treadmil say you ll buy it make sure it work i found an ad on craigslist sell for lt gt
ham,I absolutely LOVE South Park! I only recently started watching the office.,74,12,i absolut love south park i onli recent start watch the offic
ham,Did you see that film:),23,5,did you see that film
ham,Pls speak with me. I wont ask anything other then you friendship.,65,12,pl speak with me i wont ask anyth other then you friendship
ham,Gud ni8.swt drms.take care,26,4,gud ni8 swt drm take care
ham,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,152,33,hi darlin it kate are u up for doin somethin tonight im go to a pub call the swan or someth with my parent for one drink so phone me if u can
ham,Anything lar then Ì_ not going home 4 dinner?,45,9,anyth lar then not go home 4 dinner
ham,\ER,3,1,er
spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ",145,27,if you don t your prize will go to anoth custom t c at www t c biz 18 150p min polo ltd suit 373 london w1j 6hl pleas call back if busi
ham,Did u fix the teeth?if not do it asap.ok take care.,51,11,did u fix the teeth if not do it asap ok take care
ham,So u wan 2 come for our dinner tonight a not?,45,11,so u wan 2 come for our dinner tonight a not
ham,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",152,31,hello how u do what u been up 2 when will u b move out of the flat co i will need to arrang to pick up the lamp etc take care hello carolin
ham,Its too late:)but its k.wish you the same.,42,8,it too late but it k wish you the same
ham,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",101,21,hi hope ur day good back from walk tabl book for half eight let me know when ur come over
ham,Oh yeah clearly it's my fault,29,6,oh yeah clearli it s my fault
ham,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,63,13,dunno leh cant rememb mayb lor so wat time r we meet tmr
ham,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...",168,34,best msg it s hard to be with a person when u know that one more step foward will make u fall in love amp one step back can ruin ur friendship good night
spam,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,144,23,urgent your mobil number ha been award with a 2000 prize guarante call 09061790126 from land line claim 3030 valid 12hr onli 150ppm
ham,"Vikky, come around  &lt;TIME&gt; ..",35,5,vikki come around lt time gt
ham,"And how you will do that, princess? :)",38,8,and how you will do that princess
ham,I have gone into get info bt dont know what to do,49,12,i have gone into get info bt dont know what to do
ham,"Yeah, probably here for a while",31,6,yeah probabl here for a while
ham,I'm still pretty weak today .. Bad day ?,40,9,i m still pretti weak today bad day
ham,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,113,23,hey don t forget you are mine for me my possess my properti mmm childish smile
ham,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),119,24,an excel thought by a misundrstud frnd i knw u hate me bt the day wen u ll knw the truth u ll hate urself gn
ham,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!,50,12,hey congrat 2u2 id luv 2 but ive had 2 go home
ham,Dear where you. Call me,23,5,dear where you call me
ham,Xy trying smth now. U eat already? We havent...,47,9,xy tri smth now u eat alreadi we havent
spam,Urgent! Please call 09061213237 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,155,25,urgent pleas call 09061213237 from landlin 5000 cash or a luxuri 4 canari island holiday await collect t cs sae po box 177 m227xi 150ppm 16
ham,I donno its in your genes or something,38,8,i donno it in your gene or someth
spam,XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,157,24,xma iscom ur award either 500 cd gift voucher free entri 2 r 100 weekli draw txt music to 87066 tnc www ldew com1win150ppmx3age16subscript
ham,Alex says he's not ok with you not being ok with it,51,12,alex say he s not ok with you not be ok with it
ham,Are u coming to the funeral home,32,7,are u come to the funer home
ham,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care,125,22,my darl sister how are you do when s school resum is there a minimum wait period befor you reappli do take care
ham,I.ll hand her my phone to chat wit u,36,9,i ll hand her my phone to chat wit u
ham,Well good morning mr . Hows london treatin' ya treacle?,55,10,well good morn mr how london treatin ya treacl
ham,I can't make it tonight,23,5,i can t make it tonight
ham,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,87,16,about lt gt buck the bank fee are fix better to call the bank and find out
ham,"I can. But it will tell quite long, cos i haven't finish my film yet...",71,15,i can but it will tell quit long co i haven t finish my film yet
ham,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.,94,21,pl ask macho how much is budget for bb bold 2 is co i saw a new one for lt gt dollar
ham,"\Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?\""""",99,17,hi miss your call and my mumha beendrop red wine all over theplac what is your adress
ham,Ill be at yours in about 3 mins but look out for me,51,13,ill be at your in about 3 min but look out for me
ham,What you did in  leave.,23,5,what you did in leav
ham,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now,162,33,i m come back on thursday yay is it gon na be ok to get the money cheer oh yeah and how are you everyth alright how school or do you call it work now
ham,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",82,17,jolli good by the way will give u ticket for sat eve 7 30 speak befor then x
ham,"yeah, that's what I was thinking",32,6,yeah that s what i wa think
ham,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,146,29,k k i m go to tirunelvali thi week to see my uncl i alreadi spend the amount by take dress so onli i want money i will give it on feb 1
ham,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...,121,21,here got ur favorit oyster n got my favorit sashimi ok lar i dun say alreadi wait ur stomach start rumbl
ham,My sister going to earn more than me da.,40,9,my sister go to earn more than me da
ham,Jus finish watching tv... U?,28,5,ju finish watch tv u
ham,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else",97,21,k fyi i m back in my parent place in south tampa so i might need to do the deal somewher els
ham,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",159,33,good morn my love i go to sleep now and wish you a great day full of feel better and opportun you are my last thought babe i love you kiss
ham,Kothi print out marandratha.,28,4,kothi print out marandratha
ham,But we havent got da topic yet rite?,36,8,but we havent got da topic yet rite
ham,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,64,14,ok no problem yup i m go to sch at 4 if i rem correctli
ham,"Thanks, I'll keep that in mind",30,6,thank i ll keep that in mind
ham,Aah bless! How's your arm?,26,5,aah bless how s your arm
ham,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",189,28,dear sir salam alaikkum pride and pleasur meet you today at the tea shop we are pleas to send you our contact number at qatar rakhesh an indian pl save our number respect regard
ham,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)",160,33,gal n boy walk in d park gal can i hold ur hand boy y do u think i would run away gal no jst wana c how it feel walk in heaven with an princ gn
ham,What makes you most happy?,26,5,what make you most happi
ham,Wishing you a wonderful week.,29,5,wish you a wonder week
ham,Sweet heart how are you?,24,5,sweet heart how are you
ham,"Sir, waiting for your letter.",29,5,sir wait for your letter
ham,Dude im no longer a pisces. Im an aquarius now.,47,10,dude im no longer a pisc im an aquariu now
ham,X course it 2yrs. Just so her messages on messenger lik you r sending me,72,15,x cours it 2yr just so her messag on messeng lik you r send me
ham,I think steyn surely get one wicket:),37,7,i think steyn sure get one wicket
ham,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols",125,24,neither in sterm voic i m studi all fine with me not sure the thing will be resolv tho anyway have a fab hol
ham,"Garbage bags, eggs, jam, bread, hannaford wheat chex",52,8,garbag bag egg jam bread hannaford wheat chex
ham,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,192,35,no it s not pride i m almost lt gt year old and shouldn t be takin money from my kid you re not suppos to have to deal with thi stuff thi is grownup stuff whi i don t tell you
ham,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,126,26,sound better than my even im just do my costum im not sure what time i finish tomorrow but i will txt you at the end
ham,My birthday is on feb  &lt;#&gt;  da. .,39,8,my birthday is on feb lt gt da
ham,So when do you wanna gym?,25,6,so when do you wan na gym
ham,You'd like that wouldn't you? Jerk!,35,6,you d like that wouldn t you jerk
ham,Are u awake? Is there snow there?,33,7,are u awak is there snow there
ham,And of course you should make a stink!,38,8,and of cours you should make a stink
spam,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",156,22,u r subscrib 2 textcomp 250 wkli comp 1st wk s free question follow subsequ wk charg 150p msg 2 unsubscrib txt stop 2 84128 custcar 08712405020
ham,No go. No openings for that room 'til after thanksgiving without an upcharge.,77,13,no go no open for that room til after thanksgiv without an upcharg
ham,When you guys planning on coming over?,38,7,when you guy plan on come over
ham,Wat Ì_ doing now?,17,4,wat do now
ham,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,133,27,no sir that s whi i had an 8 hr trip on the bu last week have anoth audit next wednesday but i think i might drive thi time
ham,Do I? I thought I put it back in the box,40,11,do i i thought i put it back in the box
ham,I'm home...,11,2,i m home
ham,No one interested. May be some business plan.,45,8,no one interest may be some busi plan
ham,Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,67,12,yup it s at paragon i havent decid whether 2 cut yet hee
ham,Good morning princess! Have a great day!,40,7,good morn princess have a great day
ham,Guai... ÌÏ shd haf seen him when he's naughty... ÌÏ so free today? Can go jogging...,84,16,guai shd haf seen him when he s naughti so free today can go jog
ham,Aiyo cos i sms Ì_ then Ì_ neva reply so i wait 4 Ì_ to reply lar. I tot Ì_ havent finish ur lab wat.,100,25,aiyo co i sm then neva repli so i wait 4 to repli lar i tot havent finish ur lab wat
ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)",145,23,live is veri simpl love is also simpl laugh is too simpl win is tooo simpl but be simpl is veri difficult
ham,Tell me something. Thats okay.,30,5,tell me someth that okay
ham,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,125,25,hmm shall i bring a bottl of wine to keep us amus just joke i ll still bring a bottl red or white see you tomorrow
ham,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,133,30,thi is ur face test 1 2 3 4 5 6 7 8 9 lt gt select ani number i will tell ur face astrolog am wait quick repli
ham,"Hey, iouri gave me your number, I'm wylie, ryan's friend",56,10,hey iouri gave me your number i m wyli ryan s friend
ham,Yep get with the program. You're slacking.,42,7,yep get with the program you re slack
ham,I'm in inside office..still filling forms.don know when they leave me.,70,11,i m in insid offic still fill form don know when they leav me
ham,"I think your mentor is , but not 100 percent sure.",50,11,i think your mentor is but not 100 percent sure
spam,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),112,18,call 09095350301 and send our girl into erot ecstaci just 60p min to stop text call 08712460324 nat rate
spam,A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611,157,27,a 400 xma reward is wait for you our comput ha randomli pick you from our loyal mobil custom to receiv a 400 reward just call 09066380611
ham,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates,135,26,just tri to figur out when i m suppos to see a coupl differ peopl thi week we said we d get togeth but i didn t set date
spam,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,156,23,import messag thi is a final contact attempt you have import messag wait out our custom claim dept expir 13 4 04 call 08717507382 now
ham,Hi mom we might be back later than  &lt;#&gt; ,46,9,hi mom we might be back later than lt gt
spam,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,139,26,date i have had two of these onli start after i sent a text to talk sport radio last week ani connect do you think or coincid
ham,"Lol, oh you got a friend for the dog ?",38,10,lol oh you got a friend for the dog
ham,"Ok., is any problem to u frm him? Wats matter?",46,10,ok is ani problem to u frm him wat matter
ham,"K I'll head out in a few mins, see you there",44,11,k i ll head out in a few min see you there
ham,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,116,22,i don t want you to leav but i m bare do what i can to stay sane fight with you constantli isn t help
spam,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,90,15,the current lead bid is 151 to paus thi auction send out custom care 08718726270
spam,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or å£250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",160,27,free entri to the gr8prize wkli comp 4 a chanc to win the latest nokia 8800 psp or 250 cash everi wk txt great to 80878 http www gr8prize com 08715705022
ham,Somebody set up a website where you can play hold em using eve online spacebucks,80,15,somebodi set up a websit where you can play hold em use eve onlin spacebuck
ham,Its sunny in california. The weather's just cool,48,8,it sunni in california the weather s just cool
spam,You have 1 new message. Call 0207-083-6089,42,7,you have 1 new messag call 0207 083 6089
ham,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad",64,13,i can make it up there squeez lt gt buck out of my dad
ham,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,88,15,good day to you too pray for me remov the teeth as it pain maintain other stuff
ham,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.IåÕm knackered and iåÕm dreading work tonight. What are thou upto tonight. X,161,31,how are you babe hope your do ok i had a shit night sleep i fell asleep at 5 i m knacker and i m dread work tonight what are thou upto tonight x
ham,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,147,26,how do friend help us in problem they give the most stupid suggest that land us into anoth problem and help us forgt the previou problem
ham,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...,101,18,i will be gentl babi soon you will be take all lt gt inch deep insid your tight pussi
ham,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,40,9,not much no fight it wa a good nite
